packet_id,doc_id,source_url,page_number,block_number,excerpt_id,citation_token,word_count,token_count,x0,y0,x1,y1,text
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,2,4,P002.B04,DOC003[P002.B04],77,104,54.0,107.69,345.0,482.6,"Article III standing. The Supreme Court held that to establish Article III standing, there must be an injury that is “real” and not “abstract” or merely “procedural.” Spokeo , Inc. , 136 S. Ct. at 1549. Robins alleged that Spokeo published an allegedly inaccurate report about him on its website, and further alleged that Spokeo willfully violated various procedural requirements under FCRA, including failing to follow reasonable procedures to assure the accuracy of the information in his consumer report."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,2,5,P002.B05,DOC003[P002.B05],24,30,54.0,521.72,344.44,546.66,"*  This summary constitutes no part of the opinion of the court.  It 
has been prepared by court staff for the convenience of the reader."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,3,1,P003.B01,DOC003[P003.B01],100,127,54.0,34.44,348.0,399.8,"R OBINS V . S POKEO 3 First, the panel held that Congress established the FCRA provisions at issue to protect consumers’ concrete interests (as opposed to purely procedural rights). Specifically, the panel concluded that the FCRA provisions in this case were crafted to protect consumers’ (like Robins’s) concrete interests in accurate credit reporting about themselves. Second, the panel held that Robins alleged FCRA violations that actually harmed his concrete interest. Specifically, the panel held that Robins alleged inaccuracies by Spokeo concerning his age, marital status, educational background, and employment history that could be deemed a real harm to his"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,3,2,P003.B02,DOC003[P003.B02],75,85,54.0,34.44,348.0,399.8,"employment prospects. The panel rejected Spokeo’s suggestion that Robins’s allegations of harm were too speculative to establish a concrete injury. The panel held that both the challenged conduct and attendant injury had already occurred, where Spokeo published an inaccurate consumer report about Robins and the alleged intangible injury caused by the report had also occurred. The panel concluded that Robins had alleged injuries that were sufficiently concrete for purposes of Article III standing."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,3,3,P003.B03,DOC003[P003.B03],57,127,54.0,397.49,345.0,551.6,"COUNSEL 
William S. Consovoy (argued), Consovoy McCarthy Park 
PLLC, Arlington, Virginia; Jay Edelson, Rafey S. 
Balabanian, Ryan D. Andrews, Roger Perlstadt, and J. Aaron 
Lawson, Edelson PC, Chicago, Illinois; Patrick Strawbridge, 
Consovoy McCarthy Park PLLC, Boston, Massachusetts; 
for Plaintiff-Appellant. 
Andrew J. Pincus (argued), Archis A. Parasharami, Stephen 
C.N. Lilley, and Daniel E. Jones, Mayer Brown LLP,"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,4,1,P004.B01,DOC003[P004.B01],102,190,54.0,34.44,345.0,329.84,"4 
R OBINS V . S POKEO
Washington, D.C.; John Nadolenco, Mayer Brown LLP, Los 
Angeles, California; Donald M. Falk, Mayer Brown LLP, 
Palo Alto, California; for Defendant-Appellee. 
Daniel J. McLoon, Jones Day, Los Angeles, California; Meir 
Feder, and Joshua S. Stillman, Jones Day, New York, New 
York; for Amicus Curiae Experian Information Solutions, 
Inc. 
A. James Chareq, Hudson Cook LLP, Washington, D.C., for 
Amicus Curiae Consumer Data Industry Association. 
Marcy McLeod, General Counsel; John R. Coleman, 
Assistant General Counsel; Nandan M. Joshi and Kristin 
Bateman, Counsel; Consumer Financial Protection Bureau, 
Washington, D.C., for Amicus Curiae Consumer Financial 
Protection Bureau."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,4,2,P004.B02,DOC003[P004.B02],1,3,171.6,327.53,227.28,344.14,OPINION
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,4,3,P004.B03,DOC003[P004.B03],47,63,54.0,353.28,345.0,450.44,"O’SCANNLAIN, Circuit Judge: On remand from the Supreme Court, we must determine 
whether an alleged violation of a consumer’s rights under the 
Fair Credit Reporting Act constitutes a harm sufficiently 
concrete  to satisfy the injury-in-fact requirement of Article 
III of the United States Constitution."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,4,4,P004.B04,DOC003[P004.B04],2,2,193.68,460.08,205.32,502.04,I A
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,4,5,P004.B05,DOC003[P004.B05],25,34,54.0,511.68,345.0,555.44,"Spokeo, Inc., operates a website by the same name that 
compiles consumer data and builds individual consumer-
information profiles.  At no cost, consumers can use"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,5,1,P005.B01,DOC003[P005.B01],72,102,54.0,34.44,345.0,176.24,"R OBINS V . S POKEO
5 
spokeo.com to view a report containing an array of details 
about a person’s life, such as the person’s age, contact 
information, marital status, occupation, hobbies, economic 
health, and wealth.  More detailed information is available 
for users who pay subscription fees.  Spokeo markets its 
services to businesses, claiming that its reports provide a 
good way to learn more about prospective business 
associates and employees."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,5,2,P005.B02,DOC003[P005.B02],101,143,54.0,185.88,345.0,340.04,"At some point, Thomas Robins became aware that 
Spokeo had published an allegedly inaccurate report about 
him on its website.  Robins then sued Spokeo for willful 
violations of the Fair Credit Reporting Act (“FCRA”), 
15 U.S.C. § 1681  et seq .  FCRA imposes a number of 
procedural requirements on consumer reporting agencies to 
regulate their creation and use of consumer reports. 1   The 
statute gives consumers affected by a violation of such 
requirements a right to sue the responsible party, including 
the right to sue (and to recover statutory damages) for willful 
violations even if the consumer cannot show that the"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,5,3,P005.B03,DOC003[P005.B03],65,92,54.01,383.24,344.53,465.68,"1   “Consumer reports”—also commonly referred to as credit 
reports—are any communications of information by a consumer 
reporting agency that bear on issues such as a consumer’s credit-
worthiness, character, or general reputation, and which are used or 
expected to be used in establishing the consumer’s eligibility for credit, 
insurance, employment, and other similar purposes.  15 U.S.C. 
§ 1681a(d)(1)."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,5,4,P005.B04,DOC003[P005.B04],65,110,54.02,475.78,344.55,546.7,"“Consumer reporting agencies” are entities that regularly assemble 
or evaluate consumer information “for the purpose of furnishing 
consumer reports to third parties.”   Id.  § 1681a(f).  Although Spokeo has 
questioned whether it qualifies as a consumer reporting agency under the 
statute, we assume that it does for purposes of this appeal.   See Spokeo, 
Inc. v. Robins  ( Spokeo II ), 136 S. Ct. 1540, 1546 n.4 (2016)."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,6,1,P006.B01,DOC003[P006.B01],117,193,54.0,34.44,345.0,271.04,"6 
R OBINS V . S POKEO
violation caused him to sustain any actual damages.   See id.
§§ 1681n, 1681o. Robins’s suit alleged that Spokeo willfully violated 
various procedural requirements under FCRA, including that 
Spokeo failed to “follow reasonable procedures to assure 
maximum possible accuracy” of the information in his 
consumer report.   Id.  § 1681e(b).  He alleged that, as a result, 
Spokeo published a report which falsely stated his age, 
marital status, wealth, education level, and profession, and 
which included a photo of a different person.  Robins alleged 
that such errors harmed his employment prospects at a time 
when he was out of work and that he continues to be 
unemployed 
and 
suffers 
emotional 
distress 
as 
a 
consequence."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,6,2,P006.B02,DOC003[P006.B02],1,1,193.92,280.68,204.96,296.84,B
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,6,3,P006.B03,DOC003[P006.B03],57,76,54.0,306.48,348.0,405.44,"The district court dismissed Robins’s First Amended 
Complaint, upon its determination that he lacked standing to 
sue under Article III of the United States Constitution.  
Specifically, the district court concluded that Robins alleged 
only a bare violation of the statute and did not adequately 
plead that such violation caused him to suffer an actual 
injury-in-fact."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,6,4,P006.B04,DOC003[P006.B04],92,152,54.0,415.08,348.0,555.44,"Robins appealed to this court, and we reversed.   Robins 
v. Spokeo, Inc.  ( Spokeo I ), 742 F.3d 409, 414 (9th Cir. 2014).  
We held that Robins’s allegations established a sufficient 
injury-in-fact—that is, that he allegedly suffered a concrete 
and particularized injury—because Robins alleged that 
Spokeo violated specifically  his  statutory rights, which 
Congress established to protect against individual rather than 
collective harms.   Id . at 413.  Likewise, we concluded that 
the alleged harm to Robins’s statutory rights was certainly 
“caused” by Spokeo’s alleged violations of FCRA and that"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,1,P007.B01,DOC003[P007.B01],31,48,54.0,34.44,345.0,107.24,"R OBINS V . S POKEO
7 
FCRA’s statutory damages could redress such injury.   Id . at 
414.  We ordered the case to be remanded to the district court 
for further proceedings."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,2,P007.B02,DOC003[P007.B02],1,1,193.92,116.88,204.96,133.04,C
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,3,P007.B03,DOC003[P007.B03],99,136,54.0,142.68,348.0,352.04,"On certiorari, the Supreme Court vacated our opinion, and held that our standing analysis was incomplete. See Spokeo, Inc. v. Robins ( Spokeo II ), 136 S. Ct. 1540 (2016). The Supreme Court noted that although our analysis properly addressed whether the injury alleged by Robins was particularized as to him, we did not devote appropriate attention to whether the alleged injury is sufficiently concrete as well. Id. at 1548. The Court emphasized that particularity and concreteness are two separate inquiries, and it vacated our opinion and remanded the case with instructions to consider specifically whether Robins’s alleged injuries “meet"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,4,P007.B04,DOC003[P007.B04],27,35,54.0,142.68,348.0,352.04,the concreteness requirement” imposed by Article III. Id . at 1550. The Court did not call into question our conclusions on any of the other elements of standing.
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,5,P007.B05,DOC003[P007.B05],1,1,193.68,361.68,205.32,377.84,D
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,6,P007.B06,DOC003[P007.B06],30,42,54.0,387.48,345.0,431.24,"On remand to this court, and after further briefing and 
oral argument, the question before us is whether Robins has 
sufficiently pled a concrete injury under the  Spokeo II  rubric."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,7,P007.B07,DOC003[P007.B07],1,1,193.92,440.88,204.96,457.04,II
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,7,8,P007.B08,DOC003[P007.B08],52,72,54.0,466.68,345.0,551.84,"Robins argues that Spokeo’s alleged violation of 
FCRA—specifically its failure reasonably to ensure the 
accuracy of his consumer report—is, alone, enough to 
establish a concrete injury.  Robins contends that he has no 
need to allege any additional harm caused by that statutory 
violation because FCRA exists specifically to protect"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,8,1,P008.B01,DOC003[P008.B01],35,60,54.0,34.44,348.0,121.04,"8 
R OBINS V . S POKEO
consumers’ concrete interest in credit-reporting accuracy.  
Thus, Robins argues, so long as Spokeo’s alleged FCRA 
violations harm this real-world and congressionally 
recognized interest, he has standing to sue."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,8,2,P008.B02,DOC003[P008.B02],1,1,193.68,130.68,205.32,146.84,A
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,8,3,P008.B03,DOC003[P008.B03],39,52,54.0,156.48,345.0,214.04,"Robins’s argument requires us to consider, following the 
Supreme Court’s guidance in  Spokeo II , the extent to which 
violation of a statutory right can itself establish an injury 
sufficiently concrete for the purposes of Article III standing."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,8,4,P008.B04,DOC003[P008.B04],1,1,195.0,223.68,204.0,239.84,1
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,8,5,P008.B05,DOC003[P008.B05],61,86,54.0,249.48,345.0,334.64,"Robins is certainly correct that FCRA purportedly allows 
him to sue for willful violations without showing that he 
suffered any additional harm as a result.   See  15 U.S.C. 
§ 1681n.  But the mere fact that Congress said a consumer 
like Robins may bring such a suit does not mean that a 
federal court necessarily has the power to hear it."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,8,6,P008.B06,DOC003[P008.B06],103,141,54.0,344.28,345.0,539.84,"In Spokeo II , the Supreme Court made clear that a plaintiff does not “automatically satisf[y] the injury-in-fact requirement whenever a statute grants a person a statutory right and purports to authorize that person to sue to vindicate that right.” 136 S. Ct. at 1549. Even then, “Article III standing requires a concrete injury.” Id. To establish such an injury, the plaintiff must allege a statutory violation that caused him to suffer some harm that “actually exist[s]” in the world; there must be an injury that is “real” and not “abstract” or merely “procedural.” Id. at 1548–49 (internal quotation marks"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,8,7,P008.B07,DOC003[P008.B07],31,37,54.0,344.28,345.0,539.84,"omitted). In other words, even when a statute has allegedly been violated, Article III requires such violation to have caused some real—as opposed to purely legal—harm to the plaintiff."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,9,1,P009.B01,DOC003[P009.B01],6,11,54.0,34.44,345.0,65.84,"R OBINS V . S POKEO
9"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,9,2,P009.B02,DOC003[P009.B02],1,1,195.0,63.48,204.0,79.64,2
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,9,3,P009.B03,DOC003[P009.B03],106,128,54.0,89.28,348.0,491.84,"The Court emphasized, however, that congressional judgment still plays an important role in the concreteness inquiry, especially in cases—like this one—in which the plaintiff alleges that he suffered an intangible harm. Although they are often harder to recognize, intangible injuries—for example, restrictions on First Amendment freedoms or harm to one’s reputation—may be sufficient for Article III standing. See id. at 1549. And in this somewhat murky area, Congress’s judgment as to what amounts to a real, concrete injury is instructive. The Court explained, “In determining whether an intangible harm constitutes injury in fact, both history and the judgment of Congress"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,9,4,P009.B04,DOC003[P009.B04],98,145,54.0,89.28,348.0,491.84,"play important roles.” Id. Indeed, “because Congress is well positioned to identify intangible harms that meet minimum Article III requirements, its judgment is . . . instructive and important.” Id. “Congress may ‘elevate to the status of legally cognizable injuries concrete, de facto injuries that were previously inadequate in law.’” Id. (alteration omitted) (quoting Lujan v. Defs. of Wildlife , 504 U.S. 555, 578 (1992)). And “Congress has the power to define injuries and articulate chains of causation that will give rise to a case or controversy where none existed before.” Id. (internal quotation marks omitted). In some areas—like libel"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,9,5,P009.B05,DOC003[P009.B05],53,62,54.0,89.28,348.0,491.84,"and slander per se—the common law has permitted recovery by victims even where their injuries are “difficult to prove or measure,” and Congress may likewise enact procedural rights to guard against a “risk of real harm,” the violation of which may “be sufficient in some circumstances to constitute injury in fact.” Id."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,9,6,P009.B06,DOC003[P009.B06],1,1,195.0,501.48,204.0,517.64,3
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,9,7,P009.B07,DOC003[P009.B07],19,25,54.0,527.28,345.0,557.24,"Accordingly, while Robins may not show an injury-in-
fact merely by pointing to a statutory cause of action, the"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,10,1,P010.B01,DOC003[P010.B01],102,147,54.0,34.44,345.0,452.24,"10 R OBINS V . S POKEO Supreme Court also recognized that some statutory violations, alone, do establish concrete harm. As the Second Circuit has summarized, Spokeo II “instruct[s] that an alleged procedural violation [of a statute] can by itself manifest concrete injury where Congress conferred the procedural right to protect a plaintiff’s concrete interests and where the procedural violation presents ‘a risk of real harm’ to that concrete interest.” Strubel v. Comenity Bank , 842 F.3d 181, 190 (2d Cir. 2016) (quoting Spokeo II , 136 S. Ct. at 1549). Other circuits—and our own—have suggested similar interpretations of standing"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,10,2,P010.B02,DOC003[P010.B02],91,151,54.0,34.44,345.0,452.24,"in this context. See, e.g. , Dreher v. Experian Info. Sols., Inc. , 856 F.3d 337, 346 (4th Cir. 2017) (concrete harm may be shown by FCRA violation that causes the plaintiff to “suffer[] . . . the type of harm Congress sought to prevent when it enacted the FCRA”); Lyshe v. Levy , 854 F.3d 855, 859 (6th Cir. 2017) (“ Spokeo [ II ] allows for a bare procedural violation to create a concrete harm . . . [based on] the failure to comply with a statutory procedure that was designed to protect against the harm the statute"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,10,3,P010.B03,DOC003[P010.B03],73,110,54.0,34.44,345.0,452.24,"was enacted to prevent.”); Van Patten v. Vertical Fitness Grp., LLC , 847 F.3d 1037, 1043 (9th Cir. 2017) (recognizing standing where alleged statutory violations “present[ed] the precise harm and infringe[d] the same privacy interests Congress sought to protect in enacting the [Telephone Consumer Protection Act]”). And we now agree that the Second Circuit’s formulation in Strubel best elucidates the concreteness standards articulated by the Supreme Court in Spokeo II ."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,10,4,P010.B04,DOC003[P010.B04],1,1,193.92,461.88,204.96,478.04,B
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,10,5,P010.B05,DOC003[P010.B05],37,51,54.0,487.68,345.0,545.24,"In evaluating Robins’s claim of harm, we thus ask: (1) 
whether the statutory provisions at issue were established to 
protect his concrete interests (as opposed to purely 
procedural rights), and if so, (2) whether the specific"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11,1,P011.B01,DOC003[P011.B01],24,35,54.0,34.44,345.0,93.44,"R OBINS V . S POKEO
11 
procedural violations alleged in this case actually harm, or 
present a material risk of harm to, such interests."
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11,2,P011.B02,DOC003[P011.B02],1,1,195.0,103.08,204.0,119.24,1
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11,3,P011.B03,DOC003[P011.B03],99,153,54.0,128.88,345.0,476.24,"As to the first question, we agree with Robins that Congress established the FCRA provisions at issue to protect consumers’ concrete interests. We have previously observed that FCRA “was crafted to protect consumers from the transmission of inaccurate information about them” in consumer reports. Guimond v. Trans Union Credit Info. Co. , 45 F.3d 1329, 1333 (9th Cir. 1995); see also Spokeo II , 136 S. Ct. at 1550 (Congress enacted FCRA to “curb the dissemination of false information”); S. Rep. No. 91-517, at 1 (1969) (“The purpose of the fair credit reporting bill is to prevent consumers from being"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11,4,P011.B04,DOC003[P011.B04],101,170,54.0,128.88,345.0,476.24,"unjustly damaged because of inaccurate or arbitrary information in a credit report.”). Put differently, FCRA aims “to ensure fair and accurate credit reporting” and to “protect consumer privacy.” Safeco Ins. Co. of Am. v. Burr , 551 U.S. 47, 52 (2007); see 15 U.S.C. § 1681; Van Patten , 847 F.3d at 1042. “To achieve this end,” FCRA imposes on consumer-reporting agencies “a host of [procedural] requirements concerning the creation and use of consumer reports” and, as mentioned, allows individuals to sue those which are non-compliant. Spokeo II , 136 S. Ct. at 1545. Relevant to Robins’s claims, § 1681e(b)"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11,5,P011.B05,DOC003[P011.B05],32,42,54.0,128.88,345.0,476.24,of the statute specifically requires reporting agencies to “follow reasonable procedures to assure maximum possible accuracy” of the information contained in an individual’s consumer report. 15 U.S.C. § 1681e(b).
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11,6,P011.B06,DOC003[P011.B06],1,1,195.36,485.88,203.64,502.04,a
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11,7,P011.B07,DOC003[P011.B07],25,33,54.0,511.68,345.0,555.44,"We have little difficulty concluding that these interests 
protected by FCRA’s procedural requirements are “real,” 
rather than purely legal creations.  To begin, the Supreme"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,12,1,P012.B01,DOC003[P012.B01],99,124,54.0,34.44,348.0,507.44,"12 R OBINS V . S POKEO Court seems to have assumed that, at least in general, the dissemination of false information in consumer reports can itself constitute a concrete harm. See Spokeo II , 136 S. Ct. at 1550. Moreover, given the ubiquity and importance of consumer reports in modern life—in employment decisions, in loan applications, in home purchases, and much more— the real-world implications of material inaccuracies in those reports seem patent on their face. Indeed, the legislative record includes pages of discussion of how such inaccuracies may harm consumers in light of the increasing importance of consumer"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,12,2,P012.B02,DOC003[P012.B02],104,171,54.0,34.44,348.0,507.44,"reporting nearly fifty years ago. See, e.g. , 116 Cong. Rec. 35,941 (1970) (statement of Sen. Proxmire); id. at 36,570 (statement of Rep. Sullivan); id. at 36,574 (statement of Rep. Wylie); 115 Cong. Rec. 2410–15 (1969); see also Dalton v. Capital Associated Indus., Inc. , 257 F.3d 409, 414 (4th Cir. 2001) (“Employers [in 1970] were placing increasing reliance on consumer reporting agencies to obtain information on the backgrounds of prospective employees. Congress found that in too many instances agencies were reporting inaccurate information that was adversely affecting the ability of individuals to obtain employment.”). In this context, it makes"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,12,3,P012.B03,DOC003[P012.B03],102,109,54.0,34.44,348.0,507.44,"sense that Congress might choose to protect against such harms without requiring any additional showing of injury. The threat to a consumer’s livelihood is caused by the very existence of inaccurate information in his credit report and the likelihood that such information will be important to one of the many entities who make use of such reports. Congress could have seen fit to guard against that threat (and, for example, against the uncertainty and stress it could cause to the consumer’s life), especially in light of the difficulty the consumer might have in learning exactly who has accessed (or who"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,12,4,P012.B04,DOC003[P012.B04],5,7,54.0,34.44,348.0,507.44,will access) his credit report.
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,13,1,P013.B01,DOC003[P013.B01],6,11,54.0,34.44,345.0,65.84,"R OBINS V . S POKEO
13"
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,13,2,P013.B02,DOC003[P013.B02],1,1,195.0,63.48,204.0,79.64,b
packet_3,DOC003,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,13,3,P013.B03,DOC003[P013.B03],99,173,54.0,89.28,345.0,519.44,"As other courts have observed, the interests that FCRA protects also resemble other reputational and privacy interests that have long been protected in the law. See, e.g. , In re Horizon Healthcare Servs. Inc. Data Breach Litig. , 846 F.3d 625, 638–40 (3d Cir. 2017) (comparing FCRA’s privacy protections to common law protections for “a person’s right to prevent the dissemination of private information”); Gambles v. Sterling Infosystems, Inc. , No. 15 Civ. 9746, — F. Supp. 3d — , 2017 WL 589130, at *8 (S.D.N.Y. Feb. 13, 2017) (discussing the “significant history . . . of lawsuits based on"
